gatename,gate_in_1,gate_in_2,gate_in_3,gate_in_4,gate_in_5,fan_in_1,fan_in_2,fan_in_3,fan_in_4,fan_in_5,in_flipflop_1,in_flipflop_2,in_flipflop_3,in_flipflop_4,in_flipflop_5,out_flipflop_1,out_flipflop_2,out_flipflop_3,out_flipflop_4,out_flipflop_5,in_near_flipflop,out_near_flipflop,in_multiplexer_1,in_multiplexer_2,in_multiplexer_3,in_multiplexer_4,in_multiplexer_5,out_multiplexer_1,out_multiplexer_2,out_multiplexer_3,out_multiplexer_4,out_multiplexer_5,in_near_multiplexer,out_near_multiplexer,in_const_1,in_const_2,in_const_3,in_const_4,in_const_5,out_const_1,out_const_2,out_const_3,out_const_4,out_const_5,inv_1,inv_2,inv_3,inv_4,inv_5,loop_1,loop_2,loop_3,loop_4,loop_5,DPI,DPO,label
U7119,4,6,11,14,16,1,3,6,9,9,1,1,1,1,0,0,0,0,7,2,1,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,1,10,0
U7120,3,8,10,15,27,2,5,10,15,22,0,1,1,1,2,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,0,1,0,0,2,10,0
U7121,6,8,12,18,22,2,5,10,15,21,1,1,1,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,1,10,0
U7122,3,7,10,19,29,2,5,10,15,21,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,0,1,0,0,2,10,0
U7123,5,8,16,20,28,2,5,10,14,19,1,1,1,0,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,1,10,0
U7124,3,7,6,12,25,2,5,9,13,19,0,1,0,1,2,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,0,1,0,0,2,10,0
U7125,5,4,9,16,19,2,4,8,12,19,1,0,1,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0,0,1,10,0
U7126,3,8,10,19,53,2,5,11,17,26,0,1,1,1,6,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,4,5,5,1,0,1,0,0,2,2,0
U7127,6,8,16,44,79,2,6,12,21,38,1,1,1,5,4,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,1,0,1,0,0,1,3,0
U7128,3,8,10,15,27,2,5,10,15,22,0,1,1,1,2,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,0,1,0,0,2,10,0
U7129,6,8,12,18,22,2,5,10,15,21,1,1,1,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,1,10,0
U7130,3,7,10,19,33,2,5,10,15,22,0,1,1,1,2,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,0,1,0,0,2,10,0
U7131,5,8,16,24,35,2,5,10,15,21,1,1,1,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,1,10,0
U7132,3,7,10,19,33,2,5,10,15,22,0,1,1,1,2,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,0,1,0,0,2,10,0
U7133,5,8,16,24,36,2,5,10,15,22,1,1,1,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0,0,1,10,0
U7134,3,8,10,19,53,2,5,11,17,26,0,1,1,1,6,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,4,5,5,1,0,1,0,0,2,10,0
U7135,6,8,16,44,79,2,6,12,21,38,1,1,1,5,4,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,1,0,1,0,0,1,10,0
U7136,3,8,10,15,27,2,5,10,15,22,0,1,1,1,2,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,0,1,0,0,2,2,0
U7137,6,8,12,18,22,2,5,10,15,21,1,1,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,1,3,0
U7138,3,8,10,15,27,2,5,10,15,22,0,1,1,1,2,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,0,1,0,0,2,4,0
U7139,6,8,12,18,22,2,5,10,15,21,1,1,1,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,1,5,0
U7140,3,8,10,15,30,2,5,10,15,22,0,1,1,1,3,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,0,1,0,0,2,10,0
U7141,6,8,12,21,30,2,5,10,16,24,1,1,1,2,2,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0,0,1,10,0
U7142,3,8,13,23,62,2,5,11,17,29,0,1,2,2,6,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,4,7,1,0,1,0,0,2,10,0
U7143,6,11,20,53,87,2,6,13,24,40,1,2,2,5,4,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,1,0,1,0,0,1,10,0
U7144,3,8,10,15,27,2,5,10,15,22,0,1,1,1,2,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,0,1,0,0,2,10,0
U7145,6,8,12,18,22,2,5,10,15,21,1,1,1,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,1,10,0
U7146,3,7,6,12,25,2,5,9,13,19,0,1,0,1,2,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,0,1,0,0,2,10,0
U7147,5,4,9,16,19,2,4,8,12,18,1,0,1,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,1,10,0
U7148,3,7,10,19,33,2,5,10,15,22,0,1,1,1,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,1,0,1,0,0,2,2,0
U7149,5,8,16,24,36,2,5,10,15,22,1,1,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0,0,1,3,0
U7150,3,8,10,19,53,2,5,11,17,26,0,1,1,1,6,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,4,5,5,1,0,1,0,0,2,4,0
U7151,6,8,16,44,79,2,6,12,21,38,1,1,1,5,4,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,1,0,1,0,0,1,5,0
U7152,3,9,17,27,45,2,5,11,17,23,0,1,2,2,1,1,1,0,4,6,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,2,4,17,1,0,1,0,1,2,2,0
U7153,6,8,12,21,33,2,5,10,15,24,1,1,1,1,2,0,1,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,1,3,0
U7154,13,28,55,110,187,3,10,23,43,71,2,4,5,8,15,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,1,0,1,0,0,1,1,0
U7155,16,37,68,122,203,5,14,28,52,81,3,6,7,9,13,0,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1,0,1,0,0,1,2,0
U7156,13,30,71,147,289,3,10,25,55,113,2,3,7,7,23,1,1,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,2,0,0,1,3,0
U7157,16,39,79,158,275,5,13,29,54,96,3,4,8,14,11,0,1,1,3,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,4,0
U7158,13,28,68,141,282,3,10,26,52,107,2,2,8,6,19,1,1,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,2,0,0,1,4,0
U7159,14,35,73,148,243,5,13,26,47,83,2,5,7,10,10,0,1,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,5,0
U7160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,19,17,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,1,0,0,0,0,0,3,0
U7161,5,7,17,32,55,2,4,9,16,28,1,1,4,5,6,0,11,11,9,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,12,14,1,0,0,0,0,1,3,0
U7162,5,8,20,30,52,2,5,10,18,31,1,1,5,5,6,0,11,11,11,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,12,15,1,0,0,0,0,1,4,0
U7163,5,7,17,28,51,2,4,9,16,29,1,1,4,5,7,0,11,9,9,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,12,14,1,0,0,0,0,1,2,0
U7164,5,8,20,30,56,2,5,10,18,32,1,1,5,5,7,0,11,11,9,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,12,15,1,0,0,0,0,1,3,0
U7165,5,7,13,24,45,2,4,8,14,27,1,1,3,4,7,0,11,10,10,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,12,15,1,0,0,0,0,1,2,0
U7166,5,4,16,26,50,2,4,8,15,29,1,0,4,4,7,0,11,10,9,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,12,16,1,0,0,0,0,1,2,0
U7167,5,7,17,32,57,2,4,9,16,29,1,1,4,5,7,0,11,10,10,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,12,15,1,0,0,0,0,1,2,0
U7168,5,8,20,30,54,2,5,10,18,32,1,1,5,5,7,0,11,10,9,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,12,16,1,0,0,0,0,1,2,0
U7169,5,7,16,25,45,2,4,8,15,25,1,1,4,4,5,0,11,9,9,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,12,14,1,0,0,0,0,1,2,0
U7170,5,7,16,25,45,2,4,8,15,26,1,1,4,4,6,0,11,11,11,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,12,14,1,0,0,0,0,1,4,0
U7171,5,7,16,21,43,2,4,8,14,25,1,1,4,3,6,0,11,11,11,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,12,15,1,0,0,0,0,1,4,0
U7172,5,7,16,25,47,2,4,8,15,26,1,1,4,4,6,0,11,11,10,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,12,15,1,0,0,0,0,1,3,0
U7173,8,12,21,36,60,2,5,8,13,22,2,2,2,4,5,0,7,9,15,18,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,3,0
U7174,8,12,21,32,52,2,5,8,12,19,2,2,2,3,4,0,7,9,16,19,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,0,1,3,0
U7175,8,12,17,28,44,2,5,7,10,16,2,2,1,2,3,0,7,9,15,19,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,0,1,3,0
U7176,8,12,21,36,60,2,5,8,13,22,2,2,2,4,5,0,7,9,16,19,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,0,1,3,0
U7177,8,9,13,24,51,2,5,8,13,25,2,2,2,3,5,0,10,8,8,0,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,1,0,0,0,0,1,2,0
U7178,8,9,15,29,60,2,5,9,17,34,2,2,3,3,7,0,10,10,8,0,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,0,1,3,0
U7179,5,8,9,17,35,2,4,7,11,20,1,2,2,2,5,0,10,9,9,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,3,3,4,1,0,0,0,0,1,2,0
U7180,8,9,15,29,59,2,5,9,17,33,2,2,3,3,7,0,10,9,8,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,0,0,0,1,2,0
U7181,5,8,9,17,35,2,4,7,11,20,1,2,2,2,5,0,10,10,10,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,3,3,4,1,0,0,0,0,1,4,0
U7182,5,8,9,19,40,2,4,7,12,24,1,2,2,3,5,0,10,9,9,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,1,0,0,0,0,1,2,0
U7183,8,9,13,18,34,2,5,8,12,21,2,2,2,2,4,0,10,10,9,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,1,0,0,0,0,1,3,0
U7184,8,9,9,18,44,2,5,8,13,26,2,2,2,2,4,0,10,9,9,0,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,1,0,0,0,0,1,2,0
U7185,8,13,28,42,71,2,6,11,18,30,2,2,5,4,6,0,3,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,0,0,0,0,1,4,0
U7186,8,13,24,34,61,2,6,10,15,24,2,2,4,3,5,0,3,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,1,10,0
U7187,8,9,20,30,49,2,5,8,12,19,2,1,3,2,3,0,3,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,1,4,0
U7188,8,13,28,42,75,2,6,11,18,31,2,2,5,4,7,0,3,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,0,0,0,0,1,5,0
U7189,4,8,23,57,87,1,3,9,28,47,1,1,1,4,9,0,0,0,4,6,1,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,8,10,1,0,0,0,0,0,4,0
U7190,8,12,20,29,54,2,4,6,10,17,2,1,2,2,5,0,3,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,2,0
U7191,8,12,20,29,50,2,4,6,10,16,2,1,2,2,4,0,3,3,3,7,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,3,9,1,0,0,0,0,1,4,0
U7192,8,12,20,25,42,2,4,6,9,14,2,1,2,1,3,0,3,2,2,11,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,3,10,1,0,0,0,0,1,2,0
U7193,8,12,20,29,54,2,4,6,10,17,2,1,2,2,5,0,3,3,3,8,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,1,0,0,0,0,1,3,0
U7194,12,20,37,68,126,3,8,18,33,58,3,3,5,9,11,0,0,3,33,1,1,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,6,8,12,1,0,0,0,0,1,3,0
U7195,12,20,41,76,134,3,8,19,36,63,3,3,6,11,13,0,0,2,34,2,1,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,6,8,12,1,0,0,0,0,1,4,0
U7196,12,20,39,70,131,3,8,19,35,59,3,3,6,11,12,0,0,2,35,2,1,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,7,8,13,1,0,0,0,0,1,4,0
U7197,12,20,39,68,121,3,8,19,35,58,3,3,6,10,10,0,0,2,34,2,1,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,7,9,13,1,0,0,0,0,1,4,0
U7198,16,16,32,46,65,4,8,13,25,35,4,4,1,5,2,0,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,1,0,0,0,0,1,2,0
U7199,16,16,32,42,61,4,8,13,24,32,4,4,1,5,2,0,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,1,0,0,0,0,1,10,0
U7200,16,32,57,72,88,4,9,19,26,34,4,1,5,2,2,0,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,5,9,15,1,0,0,0,0,1,10,0
U7201,16,32,56,66,77,4,9,18,23,28,4,1,5,2,2,0,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,1,0,0,0,0,1,5,0
U7202,24,39,60,86,128,6,14,19,30,42,6,2,4,6,7,1,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,10,0
U7203,24,39,67,93,133,6,14,22,31,45,6,2,6,4,7,1,1,2,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,0,1,5,0
U7204,24,39,67,90,119,6,14,22,31,41,6,2,6,4,3,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,1,0,0,0,0,1,10,0
U7205,24,39,60,86,132,6,14,19,30,43,6,2,4,6,8,1,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,10,0
U7206,24,39,67,93,137,6,14,22,31,46,6,2,6,4,8,1,1,2,5,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,0,0,0,0,1,4,0
U7207,24,39,63,78,107,6,14,21,28,38,6,2,5,3,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1,0,0,0,0,1,2,0
U7208,24,35,56,82,128,6,14,19,30,43,6,2,4,6,8,1,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,10,0
U7209,24,39,67,93,137,6,14,22,31,46,6,2,6,4,8,1,1,2,5,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,1,0,0,0,0,1,5,0
U7210,24,39,67,90,127,6,14,22,31,43,6,2,6,4,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1,0,0,0,0,1,10,0
U7211,24,39,60,86,132,6,14,19,30,43,6,2,4,6,8,1,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,4,0
U7212,24,39,67,93,137,6,14,22,31,46,6,2,6,4,8,1,1,2,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,0,1,5,0
U7213,24,39,67,90,127,6,14,22,31,43,6,2,6,4,5,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,0,0,0,0,1,10,0
U7214,6,14,21,35,58,3,7,13,19,29,0,3,3,3,5,1,1,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,3,0
U7215,6,9,14,26,31,2,5,11,18,24,1,1,1,3,3,0,1,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,4,0
U7216,6,14,21,35,54,3,7,13,19,28,0,3,3,3,4,1,1,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,4,0
U7217,6,9,14,26,31,2,5,11,18,24,1,1,1,3,3,0,1,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,5,0
U7218,6,14,21,31,50,3,7,13,18,26,0,3,3,2,3,1,1,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,5,0
U7219,6,9,14,26,31,2,5,11,18,24,1,1,1,3,3,0,1,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,10,0
U7220,6,14,21,35,58,3,7,13,19,29,0,3,3,3,5,1,1,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,4,0
U7221,6,9,14,26,31,2,5,11,18,24,1,1,1,3,3,0,1,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,5,0
U7222,6,14,21,33,53,3,7,13,18,26,0,3,3,3,4,1,1,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,5,0
U7223,6,9,16,21,31,2,5,11,16,19,1,1,2,2,1,0,1,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,10,0
U7224,6,14,21,33,49,3,7,13,18,25,0,3,3,3,3,1,1,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,10,0
U7225,6,9,16,21,31,2,5,11,16,19,1,1,2,2,1,0,1,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,10,0
U7226,6,14,21,29,45,3,7,13,17,23,0,3,3,2,2,1,1,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,10,0
U7227,6,9,16,21,31,2,5,11,16,19,1,1,2,2,1,0,1,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,10,0
U7228,6,14,21,33,53,3,7,13,18,26,0,3,3,3,4,1,1,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,10,0
U7229,6,9,16,21,31,2,5,11,16,19,1,1,2,2,1,0,1,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,10,0
U7230,13,21,41,68,111,4,9,15,26,39,3,3,3,8,5,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0
U7231,13,21,41,75,133,4,9,15,27,47,3,3,3,9,7,1,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,1,2,0
U7232,13,21,48,93,162,4,9,16,35,60,3,3,4,11,9,1,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,0,1,0,1,3,0
U7233,13,21,41,70,115,4,9,15,26,40,3,3,3,8,5,1,1,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,0
